country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Upper-middle-income countries,2016-01-01,,2482967003.0,,0.672,2.105,127.035,315.424,61.527,152.77,1.49,0.51,580.245,-1.941,-515.863,10493.827,26055.826,2054.079,5100.21,-5.103,-1507.814,11292.13,28037.986,49.755,42.147,10247.89,10250.681,18.049,1.062,649.77,24898.295,,0.072,38.086,2830.287,7027.51,21448.092,53254.902,68.557,86.143,2.459,270.809,11283.129,664.052,1648.82,4544.212,0.78,94.381,4911.905,12196.098,16.085,18.251,5947.91,3.995,180.42,5518.078,880.112,2185.29,2222.373,21.318,8.926,7.81,611.694,8566.747,1298.112,3223.17,3450.206,31.443,13.857,-2.79,-0.027,11.101,115.461,1221.015,192.31,477.5,491.757,4.658,1.975,1.811,283.139,15915.945,112.156,278.48,6410.051,-0.254,-51.699,8169.739,20285.191,2.717,25.745,478.359,171.51,18.74,8.903,38.804,69.075,7.547,192.656,1.673,0.183,0.774,4128.4,61821.645,7.293,496.233,7345.732,1105.802,2745.67,2958.449,26.785,11.882,63.109,79.475,207.364,31.478,78.16,83.515,0.762,0.335,31.747,195.43,826.508,125.137,310.71,332.871,3.031,1.337
Upper-middle-income countries,2017-01-01,,2500616723.0,,1.149,3.626,127.588,319.049,69.755,174.43,1.619,0.501,577.139,1.099,286.305,10534.254,26342.131,2156.2,5391.83,2.809,787.676,11527.421,28825.662,50.057,41.381,10777.5,10771.45,18.482,2.969,1835.273,25456.488,,2.385,1270.113,2933.68,7336.01,21804.627,54525.016,68.106,85.655,4.896,552.407,11835.536,670.935,1677.75,4733.047,4.63,564.65,5103.041,12760.748,15.576,18.593,6216.62,1.335,40.754,5558.832,878.659,2197.19,2222.984,20.398,8.732,6.765,565.154,9131.901,1373.837,3435.44,3651.86,31.894,14.345,6.05,0.056,8.074,90.826,1311.842,206.389,516.1,524.607,4.791,2.061,2.711,431.403,16347.349,106.546,266.43,6537.327,-0.43,-87.307,8077.161,20197.885,2.473,25.68,552.471,196.61,22.18,15.563,74.112,78.625,8.87,220.934,1.825,0.206,0.868,4307.517,63656.918,6.552,474.328,7820.06,1167.448,2919.34,3127.253,27.103,12.285,73.632,150.569,357.933,54.163,135.44,143.138,1.257,0.562,25.574,205.267,1031.775,156.002,390.1,412.608,3.622,1.621
Upper-middle-income countries,2018-01-01,,2516785800.0,,17.504,55.848,148.959,374.897,77.722,195.61,1.71,0.569,573.457,2.048,539.398,10680.896,26881.529,2290.417,5764.49,5.777,1665.223,12115.01,30490.885,50.403,40.788,11427.46,11436.75,19.035,3.533,2249.059,26186.566,,2.672,1456.992,3064.043,7711.54,22243.453,55982.008,67.428,84.942,5.709,675.699,12511.235,671.773,1690.71,4971.117,3.243,413.769,5234.66,13174.517,14.783,18.983,6558.48,3.132,140.551,5699.383,902.182,2270.6,2264.548,19.854,8.648,9.606,792.07,9923.972,1480.146,3725.21,3943.113,32.572,15.058,-9.29,-0.081,9.675,118.502,1430.344,224.604,565.28,568.322,4.943,2.17,1.48,241.896,16589.244,101.852,256.34,6591.44,-0.876,-176.965,7954.956,20020.92,2.241,25.171,659.96,219.66,24.05,19.178,107.49,87.278,9.556,262.223,1.921,0.21,1.001,4544.189,65905.977,9.595,673.568,8493.628,1255.542,3159.93,3374.792,27.63,12.887,52.296,183.998,541.931,81.854,206.01,215.327,1.801,0.822,18.69,185.681,1217.456,184.227,463.66,483.735,4.054,1.847
Upper-middle-income countries,2019-01-01,,2530546049.0,,15.726,58.954,171.446,433.851,86.124,217.94,1.845,0.639,563.097,2.591,696.469,10898.042,27577.998,2323.732,5880.31,3.756,1145.242,12501.7,31636.127,49.785,40.616,11800.54,11811.49,19.18,3.024,1993.016,26831.756,,2.074,1160.922,3084.876,7806.42,22581.264,57142.93,66.092,84.159,1.188,148.585,12659.82,666.283,1686.06,5002.802,1.71,225.283,5295.221,13399.8,14.275,18.645,6651.01,4.607,240.589,5939.972,925.622,2342.33,2347.308,19.831,8.748,9.138,832.092,10756.063,1582.69,4005.07,4250.491,33.908,15.841,-10.95,-0.093,10.626,146.157,1576.5,247.097,625.29,622.988,5.294,2.322,1.904,315.865,16905.109,94.861,240.05,6680.419,-0.315,-63.129,7886.753,19957.791,2.032,24.897,731.694,243.57,25.63,10.774,71.733,96.252,10.128,289.145,2.062,0.217,1.078,4667.566,67898.992,8.892,685.936,9179.563,1335.593,3379.78,3627.503,28.614,13.519,30.215,161.142,703.073,106.273,268.93,277.835,2.277,1.035,13.026,153.517,1370.973,207.445,524.95,541.77,4.444,2.019
Upper-middle-income countries,2020-01-01,,2541463877.0,,-3.841,-16.664,164.152,417.187,96.96,246.42,2.059,0.615,551.469,0.869,239.631,10945.515,27817.629,2325.797,5910.93,-2.038,-644.824,12194.272,30991.303,49.381,41.039,11981.479,11970.141,19.586,-0.171,-116.258,26670.744,,-1.207,-689.871,3039.717,7725.33,22212.812,56453.059,64.538,83.285,-0.62,-78.521,12581.3,630.145,1601.49,4950.415,-3.698,-495.565,5077.481,12904.234,13.379,18.561,6601.16,2.422,121.505,6061.478,945.365,2402.61,2385.034,20.072,8.943,4.99,573.61,11329.674,1670.222,4244.81,4457.932,35.462,16.715,11.34,0.095,3.364,47.054,1623.554,254.487,646.77,638.826,5.403,2.395,-5.034,-850.979,16054.131,83.775,212.91,6316.883,-8.855,-1767.287,7157.491,18190.504,1.779,23.685,830.23,274.89,28.47,13.336,98.536,108.162,11.202,326.674,2.296,0.238,1.225,4709.939,67782.734,5.263,526.557,9706.12,1415.735,3598.04,3819.106,30.058,14.319,19.682,135.288,838.361,126.73,322.08,329.873,2.691,1.237,14.124,187.891,1558.864,235.478,598.46,613.372,5.0,2.3
Upper-middle-income countries,2021-01-01,,2548718303.0,,1.84,7.674,166.696,424.862,109.428,278.9,2.157,0.595,548.56,3.418,950.898,11287.449,28768.527,2481.188,6323.85,4.101,1270.963,12658.231,32262.266,48.904,40.279,12927.37,12931.12,20.131,5.371,3640.773,28023.305,,4.892,2761.41,3271.075,8337.05,23233.037,59214.469,64.473,82.906,7.541,948.702,13530.002,694.855,1770.99,5308.551,8.218,1060.5,5479.121,13964.734,13.696,18.943,7093.49,-2.278,-159.772,5901.705,925.391,2358.56,2315.558,18.239,8.263,7.693,879.363,12209.037,1802.502,4594.07,4790.266,35.527,17.094,-3.75,-0.029,8.862,137.405,1760.959,275.884,703.15,690.92,5.438,2.466,5.368,861.811,16915.941,95.032,242.21,6637.039,3.109,565.537,7359.009,18756.041,1.873,23.684,939.812,308.39,29.49,12.975,109.583,120.998,11.571,368.739,2.385,0.228,1.316,5073.578,71423.508,7.5,741.958,10448.078,1526.618,3890.92,4099.346,30.09,14.628,25.833,212.714,1051.075,158.707,404.5,412.394,3.128,1.472,37.18,571.76,2130.624,321.522,819.47,835.959,6.337,2.983
Upper-middle-income countries,2022-01-01,,2555055874.0,,3.123,13.27,171.477,438.132,115.242,294.45,2.207,0.596,538.573,1.984,570.75,11482.832,29339.277,2514.634,6425.03,7.977,2573.469,13634.04,34835.734,48.159,39.895,13348.83,13341.23,20.267,2.964,2117.125,28782.396,,2.106,1246.93,3293.451,8414.95,23663.436,60461.398,63.075,82.215,0.141,19.114,13549.116,680.854,1739.62,5302.865,-4.733,-660.97,5206.839,13303.765,13.039,18.424,7185.22,2.997,154.69,6056.395,949.247,2425.38,2370.357,18.18,8.235,7.188,870.205,13079.242,1928.052,4926.28,5118.965,36.925,17.785,7.6,0.057,0.612,4.319,1765.278,277.195,708.25,690.896,5.309,2.4,3.884,657.062,17573.004,97.963,250.3,6877.738,2.832,531.17,7548.646,19287.211,1.876,23.896,1018.389,324.75,30.3,8.286,78.576,127.101,11.859,398.578,2.434,0.227,1.385,5221.502,73540.633,8.287,865.886,11313.964,1650.856,4218.03,4428.069,31.616,15.385,29.578,305.925,1357.0,205.467,524.98,531.104,3.935,1.845,15.13,313.424,2444.048,369.041,942.92,956.554,7.068,3.323
World,2010-01-01,,6985603072.0,89807707439104.0,13.219,80.814,99.081,692.141,46.583,325.41,1.53,0.489,536.858,4.475,1798.324,6010.692,41988.312,1211.036,8459.82,5.364,2129.828,5988.654,41834.363,39.786,29.683,21263.27,21263.27,16.451,4.82,6505.062,20249.867,1.575,4.716,5478.617,2053.614,14345.73,17413.008,121640.367,67.467,85.991,7.441,2188.121,31593.82,689.52,4816.71,4522.705,7.117,2093.012,4509.523,31501.742,22.653,22.334,11415.36,5.661,454.469,9520.543,490.778,3428.38,1362.881,16.123,6.73,6.349,1026.465,19817.18,990.257,6917.54,2836.86,32.533,14.009,,,2.577,140.861,7373.091,390.218,2725.91,1055.469,12.82,5.212,3.204,1492.164,48058.23,153.058,1069.2,6879.611,1.975,895.941,6623.782,46271.109,5.028,33.974,1175.825,385.13,59.72,11.831,126.577,55.132,8.549,168.321,1.811,0.281,0.831,3043.87,141457.531,8.614,885.604,12444.089,600.038,4191.63,1781.391,19.713,8.797,60.955,35.273,94.092,4.609,32.2,13.469,0.151,0.067,25.149,188.471,961.486,49.519,345.92,137.638,1.627,0.68
World,2015-01-01,,7426597376.0,106871830609920.0,3.897,33.778,121.257,900.523,64.168,476.55,1.985,0.592,527.644,-2.701,-1212.668,5881.631,43680.504,1249.734,9281.27,-2.793,-1280.797,6001.407,44570.035,38.663,28.73,24005.789,24005.789,17.35,0.758,1144.469,20471.756,1.423,0.421,543.125,2148.176,15953.64,17425.184,129409.828,66.457,85.118,2.327,790.41,34752.109,747.847,5553.96,4679.412,2.049,703.84,4720.867,35059.98,23.136,22.858,12666.5,-0.258,-89.767,10445.364,522.985,3884.0,1406.48,16.179,6.87,3.251,601.357,22625.666,1084.231,8052.15,3046.572,33.543,14.882,,,1.346,49.098,6655.106,341.062,2532.93,896.118,10.551,4.377,1.93,965.383,50977.211,150.595,1118.41,6864.141,3.344,1642.418,6833.841,50752.184,4.659,33.53,1696.52,549.65,73.1,8.095,126.917,74.011,9.843,228.438,2.29,0.305,1.116,3232.407,152035.484,4.036,552.259,15970.561,743.169,5519.22,2150.455,22.991,10.504,29.759,154.932,689.423,34.471,256.0,92.832,1.066,0.453,17.769,326.398,2238.73,111.703,829.57,301.448,3.456,1.473
World,2016-01-01,,7513474048.0,110407201062912.0,4.549,40.968,125.307,941.491,64.11,481.69,1.953,0.613,520.148,-2.16,-943.641,5688.03,42736.863,1242.163,9332.96,-5.341,-2380.352,5615.203,42189.684,37.842,27.822,24662.779,24662.779,17.692,1.034,1572.25,20444.303,1.391,0.477,617.234,2160.542,16233.18,17305.852,130027.062,65.821,84.649,1.373,477.238,35229.348,777.198,5839.46,4688.823,0.048,16.688,4668.502,35076.668,23.677,22.935,12828.29,3.526,304.324,10749.688,534.089,4012.86,1430.721,16.271,6.998,4.756,955.004,23580.67,1121.931,8429.6,3138.451,34.179,15.351,,,1.488,59.049,6714.155,342.192,2571.05,893.615,10.425,4.371,2.126,1083.641,52060.852,141.181,1060.76,6928.999,0.386,195.918,6780.898,50948.102,4.301,33.892,1720.538,557.58,75.89,1.502,24.018,74.211,10.101,228.994,2.261,0.308,1.12,3282.474,153607.734,6.068,895.955,16866.516,779.739,5858.55,2244.836,23.755,10.98,28.275,189.703,879.125,43.67,328.11,117.007,1.33,0.572,15.735,336.943,2575.674,127.77,960.0,342.807,3.893,1.677
World,2017-01-01,,7599822336.0,114529589526528.0,1.966,18.514,126.319,960.005,67.534,513.25,2.02,0.61,516.633,1.068,456.418,5683.459,43193.281,1266.977,9628.8,2.374,1001.629,5683.2,43191.312,37.904,27.468,25403.15,25403.15,17.829,2.372,3644.328,20691.545,1.373,2.048,2662.594,2180.901,16574.461,17459.574,132689.656,65.246,84.38,3.657,1288.223,36517.57,783.993,5958.21,4805.056,4.654,1632.512,4830.268,36709.18,23.455,23.222,13124.1,1.311,76.903,10826.592,533.968,4058.06,1424.585,15.975,6.885,4.488,981.734,24562.404,1161.697,8828.69,3231.971,34.754,15.62,,,0.893,20.124,6734.279,341.354,2594.23,886.11,10.212,4.282,1.763,917.949,52978.801,129.931,987.45,6971.058,0.142,72.219,6713.357,51020.32,3.887,33.69,1817.456,592.07,78.82,5.653,96.918,77.906,10.371,239.145,2.331,0.31,1.156,3342.598,157252.062,5.869,961.609,17828.125,820.343,6234.46,2345.861,24.542,11.337,35.602,305.973,1185.098,58.603,445.37,155.938,1.753,0.754,18.686,463.302,3038.975,149.867,1138.96,399.875,4.484,1.933
World,2018-01-01,,7683789824.0,118765811400704.0,8.327,79.941,135.343,1039.946,70.767,543.76,2.06,0.644,512.967,1.527,659.512,5707.183,43852.793,1302.538,10008.43,4.52,1952.301,5875.175,45143.613,37.911,27.15,26399.83,26399.83,18.077,2.713,4266.375,21020.674,1.36,2.265,3005.969,2224.684,17094.0,17659.986,135695.625,64.75,84.012,4.94,1803.867,38321.438,806.503,6197.0,4987.31,4.751,1744.086,5004.466,38453.266,23.474,23.726,13542.25,2.951,254.29,11080.882,543.792,4178.38,1442.112,15.827,6.86,5.778,1260.414,25822.818,1211.099,9305.83,3360.688,35.25,15.988,,,2.398,121.129,6855.408,346.014,2658.7,892.191,10.071,4.244,1.024,542.586,53521.387,115.642,888.57,6965.493,2.354,1201.07,6796.307,52221.391,3.366,33.136,1964.74,625.74,81.98,8.069,147.284,81.436,10.669,255.699,2.37,0.311,1.216,3435.782,161518.438,7.016,1139.285,18967.41,865.085,6647.13,2468.497,25.179,11.743,29.058,335.416,1520.514,74.848,575.12,197.886,2.178,0.941,11.258,322.353,3361.329,165.008,1267.89,437.457,4.803,2.081
World,2019-01-01,,7764951040.0,122149364826112.0,7.662,79.682,144.19,1119.628,74.195,576.12,2.152,0.685,500.496,-0.583,-255.629,5614.609,43597.164,1262.343,9802.03,1.417,639.598,5896.136,45783.211,36.614,26.69,26771.23,26771.23,18.189,1.132,1828.156,21036.396,1.337,0.446,604.922,2190.165,17006.52,17553.305,136300.547,63.525,83.443,1.991,763.016,39084.453,820.309,6369.66,5033.445,3.087,1187.191,5105.049,39640.457,23.793,23.927,13398.89,1.311,103.875,11184.757,544.231,4225.93,1440.416,15.785,6.847,5.222,1223.225,27046.043,1257.537,9764.71,3483.093,36.475,16.557,,,3.538,216.374,7071.782,354.681,2754.08,910.731,10.287,4.329,0.182,97.539,53618.926,107.513,834.83,6905.25,-0.062,-32.555,6721.077,52188.836,3.118,32.825,2063.573,659.38,83.26,4.992,98.833,84.917,10.723,265.755,2.463,0.311,1.263,3447.701,163346.594,5.811,1006.852,19974.262,902.856,7010.63,2572.362,26.187,12.228,22.753,339.083,1859.597,90.86,705.52,239.486,2.635,1.138,11.878,385.38,3746.709,182.847,1419.8,482.515,5.303,2.294
World,2020-01-01,,7840952832.0,118590019731456.0,-4.408,-49.355,136.498,1070.273,77.704,609.27,2.286,0.679,487.356,-2.983,-1300.48,5394.33,42296.684,1201.058,9417.44,-5.022,-2299.301,5545.743,43483.91,35.331,26.826,26654.82,26654.82,18.91,-3.477,-5678.875,20108.234,1.33,-4.801,-6544.094,2107.225,16522.65,16548.557,129756.453,61.987,82.297,-0.948,-370.363,38714.09,807.582,6332.21,4937.421,-2.469,-978.668,4930.751,38661.789,23.756,24.554,12990.39,2.741,264.316,11449.073,554.021,4344.05,1460.164,16.297,7.262,2.93,865.225,27911.268,1292.212,10132.17,3559.678,38.013,17.703,,,-3.817,-294.916,6776.866,337.761,2648.37,864.291,9.936,4.298,-9.089,-4873.242,48745.684,98.585,773.0,6216.806,-6.668,-3479.969,6212.111,48708.867,2.9,30.917,2181.675,695.7,86.43,5.69,118.103,88.726,11.023,278.241,2.61,0.324,1.384,3399.437,157667.719,5.243,1160.141,21134.402,954.45,7483.8,2695.387,28.077,13.404,21.185,385.672,2245.268,108.835,853.37,286.351,3.202,1.424,12.193,441.402,4188.111,202.868,1590.68,534.133,5.968,2.656
World,2021-01-01,,7909295104.0,126004794228736.0,5.676,60.752,142.999,1131.025,83.277,658.66,2.338,0.682,490.355,5.446,2303.395,5638.945,44600.078,1284.161,10156.81,3.952,1718.547,5715.105,45202.457,36.056,26.911,28169.881,28169.881,19.009,5.113,8061.312,20953.705,1.315,5.097,6613.141,2210.122,17480.51,17241.688,136369.594,62.054,82.285,3.939,1524.926,40239.016,820.925,6492.94,5087.56,4.592,1775.254,5112.598,40437.043,23.049,24.28,13813.23,-1.619,-226.609,11222.464,540.639,4276.07,1418.896,15.18,6.772,5.489,1448.174,29359.441,1351.495,10689.37,3712.017,37.946,17.715,,,4.221,260.204,7037.07,349.24,2762.24,889.721,9.806,4.246,5.713,2784.809,51530.492,105.036,830.76,6515.181,1.186,577.816,6231.489,49286.684,2.949,31.093,2351.194,745.91,87.25,7.593,169.519,94.308,11.031,297.27,2.648,0.31,1.419,3561.617,165729.031,5.886,1187.969,22322.371,1002.255,7927.13,2822.296,28.14,13.469,23.008,506.485,2751.753,133.473,1055.68,347.914,3.748,1.66,16.611,677.824,4865.935,233.835,1849.47,615.217,6.565,2.936
World,2022-01-01,,7975105024.0,130112561348608.0,5.5,62.202,149.619,1193.226,84.735,675.77,2.343,0.707,485.995,0.603,269.043,5626.148,44869.121,1290.051,10288.29,6.981,3155.574,6063.623,48358.031,35.669,26.596,28843.5,28843.5,19.165,1.798,2979.172,21154.355,1.297,1.33,1813.25,2221.813,17719.189,17326.773,138182.844,61.432,81.906,-0.378,-152.141,40086.875,825.273,6581.64,5026.501,0.121,49.066,5076.562,40486.109,22.818,23.761,14017.79,0.807,49.342,11271.806,538.895,4297.74,1413.374,14.9,6.681,4.316,1165.922,30525.363,1394.879,11124.31,3827.581,38.568,18.094,,,-4.386,-333.196,6703.874,330.99,2639.68,840.6,9.152,3.974,3.292,1696.348,53226.84,106.489,849.26,6674.124,4.53,2232.832,6460.042,51519.516,2.944,31.55,2414.304,765.05,89.28,2.719,63.11,95.93,11.195,302.73,2.652,0.31,1.431,3616.692,168708.203,6.999,1499.117,23821.488,1063.889,8484.63,2986.981,29.416,14.12,25.702,694.654,3446.407,165.931,1323.32,432.146,4.588,2.043,13.357,629.809,5495.744,263.134,2098.52,689.112,7.276,3.258
